"model","case","R_setting","Var_a_setting","MSPE_mean.BLM","MSPE_MCSE.BLM","selected_K_mean.BLM","group_ARI_mean.BLM","convergence_rate.BLM","MSPE_mean.CIRG","MSPE_MCSE.CIRG","selected_K_mean.CIRG","group_ARI_mean.CIRG","convergence_rate.CIRG","MSPE_mean.CPF","MSPE_MCSE.CPF","selected_K_mean.CPF","group_ARI_mean.CPF","convergence_rate.CPF","MSPE_mean.KM","MSPE_MCSE.KM","selected_K_mean.KM","group_ARI_mean.KM","convergence_rate.KM","MSPE_mean.LM","MSPE_MCSE.LM","selected_K_mean.LM","group_ARI_mean.LM","convergence_rate.LM","MSPE_mean.OBS","MSPE_MCSE.OBS","selected_K_mean.OBS","group_ARI_mean.OBS","convergence_rate.OBS","MSPE_mean.ORACLE","MSPE_MCSE.ORACLE","selected_K_mean.ORACLE","group_ARI_mean.ORACLE","convergence_rate.ORACLE","CIRG_minus_OBS","CIRG_pct_over_OBS","CIRG_minus_KM","CIRG_pct_over_KM","CIRG_minus_CPF","CIRG_pct_over_CPF","CIRG_minus_ORACLE","CIRG_pct_over_ORACLE"
"RI",2,50,0.5,9.28196930343799,0.0329106646935825,9.98,0.177167103232089,1,9.51052202900703,0.034997902403912,5.08,-4.8023326961557e-05,1,9.38063989648145,0.0331533994069844,5.66,0.0206826410309802,1,9.50374811821913,0.0346823686151528,2,-1.78764528578213e-05,1,9.50395324998139,0.0346722152211903,1,NA,1,9.27434273160494,0.0328645786895207,50,0.565009465732287,1,9.0669508978136,0.0319616777007903,50,1,1,0.23617929740209,2.54658798188732,0.00677391078789924,0.0712762028584724,0.12988213252558,1.38457646769168,0.44357113119343,4.89217528795036
"RI",2,50,2.25,10.0404301940249,0.0444026232647535,9.98,0.17987727847918,1,11.1893578584907,0.0772065477135914,3.86,-6.73793918533146e-05,1,10.4797566513226,0.0567958195816252,6.96,0.0273794792733664,1,11.1843870031891,0.077049667345659,2,-1.78764528578213e-05,1,11.1844012601012,0.0770546671382938,1,NA,1,10.0251023917069,0.0443794636810493,50,0.565009465732287,1,9.07295258796994,0.0320723774614948,50,1,1,1.1642554667838,11.6134022506035,0.00497085530160035,0.0444445931653048,0.709601207168101,6.77116111354117,2.11640527052076,23.3265329009539
"RI",3,10,0.5,9.20830363100737,0.0373690210323278,5.98,0.394869283660901,1,10.6909519105892,0.133768287599061,5.74,0.128317434345574,1,9.2078856012291,0.0373675038462315,9.14,0.543270850554468,1,9.4133006016959,0.0470434342991297,2,0.164496064048899,1,9.41796196928855,0.0471829842887909,1,NA,1,9.20799522004238,0.037357263023213,10,0.574747545000269,1,9.03849495125629,0.032060952240366,10,1,1,1.48295669054682,16.1050983966518,1.2776513088933,13.5728302213479,1.4830663093601,16.1064806144218,1.65245695933291,18.2824349434773
"RI",3,10,2.25,9.81894704655647,0.0685862923168007,6,0.400948906846352,1,11.9300201926267,0.193177102967543,5.32,0.138370635613092,1,9.81590590464746,0.0682516637849693,9.44,0.553903778007164,1,10.7558981161224,0.1333415069988,2,0.164496064048899,1,10.7862982549257,0.134608189046547,1,NA,1,9.81586147660382,0.0682491005215701,10,0.574747545000269,1,9.03869734536467,0.032102686625346,10,1,1,2.11415871602288,21.5381881769827,1.1741220765043,10.9160765919153,2.11411428797924,21.5376380796222,2.89132284726203,31.9882692913132
"RI",3,20,0.5,9.24048942805381,0.0325232681412219,7,0.264054751327871,1,10.6121415514746,0.159628347046135,6.48,0.154061170825128,1,9.23996570800959,0.0324692354336417,13.96,0.451612481025299,1,9.45430658126445,0.0385303679901523,2,0.112901521714825,1,9.46655489941832,0.0385573988540382,1,NA,1,9.23994842285212,0.0325151251483187,20,0.569457397804223,1,9.04862929806359,0.0316935552227563,20,1,1,1.37219312862248,14.8506578806088,1.15783497021015,12.2466408324924,1.37217584346501,14.8504430300596,1.56351225341101,17.2789955462713
"RI",3,20,2.25,9.93047859121962,0.0520485024464042,6.98,0.267789309583059,1,12.1529418401148,0.209843306734735,6.86,0.153267706198208,1,9.92494765882045,0.0521854094120478,14.84,0.473195957395143,1,10.9417973291796,0.0982904432248544,2,0.112901521714825,1,11.0048832485736,0.100649058350134,1,NA,1,9.9210430306808,0.0518430266527682,20,0.569457397804223,1,9.05016286564151,0.0318102449209346,20,1,1,2.231898809434,22.4966145447798,1.2111445109352,11.0689722583813,2.22799418129435,22.4484224792289,3.10277897447329,34.2842335606228
"RI",3,50,0.5,9.28578263110354,0.032661461842983,9.98,0.176119055892112,1,9.90485212214805,0.136162646035453,5.52,0.110936369736076,1,9.38394800428541,0.0322932272403546,5.36,0.0185148860892986,1,9.48125469998678,0.0338249181230435,3.86,0.131499638528004,1,9.49683597033624,0.0343810157945507,1,NA,1,9.27843976814111,0.0323411372606573,50,0.565009465732287,1,9.07469057217116,0.0316629863876355,50,1,1,0.62641235400694,6.75126820521936,0.42359742216127,4.46773592277676,0.52090411786264,5.55101240570341,0.830161549976889,9.1480975948943
"RI",3,50,2.25,10.0249722587117,0.0430088763310134,9.98,0.181116230583945,1,11.3902127773258,0.139962626881107,5.2,0.113533702606628,1,10.4454123029546,0.0529295113399608,7.02,0.0276003650601804,1,11.0327786976608,0.0737977469066855,3.86,0.131499638528004,1,11.1298600682382,0.0759194080579412,1,NA,1,10.01336980619,0.043106086786082,50,0.565009465732287,1,9.08069746884585,0.0317378882096297,50,1,1,1.3768429711358,13.7500461661235,0.357434079665,3.23974666274041,0.944800474371201,9.04512380142193,2.30951530847995,25.4332369997289
"RI",4,10,0.5,9.21117630944433,0.0381911642366098,5.98,0.395787750616958,1,9.39808726866787,0.0473085194864204,4.62,0.210791002056585,1,9.21030279150401,0.038141126198938,9.18,0.553016419967091,1,9.4005021426355,0.0473324845768779,2.18,0.21672475367857,1,9.41847935902181,0.0477611145621359,1,NA,1,9.21049079720135,0.0381231279405589,10,0.574747545000269,1,9.04248708896538,0.03262488212732,10,1,1,0.18759647146652,2.03676954461018,-0.00241487396762885,-0.0256887763120273,0.187784477163861,2.03885237450696,0.35560017970249,3.93254838192063
"RI",4,10,2.25,9.81446732870201,0.0693670179643375,5.98,0.399355530045405,1,10.6122217224877,0.127461077307548,4.98,0.206104628635024,1,9.80845029091981,0.0691116293742506,9.18,0.545322352355962,1,10.6835833474493,0.129584683035658,2.18,0.21672475367857,1,10.7706287811694,0.135302850329338,1,NA,1,9.80837259770322,0.0691351662694124,10,0.574747545000269,1,9.04259483453897,0.0326635744765491,10,1,1,0.803849124784479,8.19554025682827,-0.0713616249616003,-0.667955896825922,0.80377143156789,8.19468323463883,1.56962688794873,17.3581468225625
"RI",4,20,0.5,9.24603836602757,0.0326462466815464,7,0.266281107234491,1,9.42168085708853,0.0377602599282798,5,0.211519433238694,1,9.24508821071174,0.0327037967125609,13.8,0.460115408292462,1,9.42738375323887,0.037724095652893,3.6,0.251844190478164,1,9.47300884394132,0.0389917623799292,1,NA,1,9.24503651118609,0.0327027532698448,20,0.569457397804223,1,9.0560682543356,0.0315479971664635,20,1,1,0.17664434590244,1.91069387004268,-0.00570289615033914,-0.0604928822206863,0.17659264637679,1.91012397450336,0.365612602752931,4.03721121004021
"RI",4,20,2.25,9.92920099857309,0.0522186111461932,6.96,0.267915133983572,1,10.7502219458394,0.0955108690681718,5.02,0.217096750113894,1,9.92388496138554,0.0526557900729623,14.72,0.470033318664347,1,10.7952634680089,0.0937736613383878,3.6,0.251844190478164,1,11.0078492460018,0.100178200728487,1,NA,1,9.92089429106227,0.0523814905068679,20,0.569457397804223,1,9.0572491862005,0.0316365022972853,20,1,1,0.82932765477713,8.3594042073835,-0.0450415221695,-0.417234116638077,0.82633698445386,8.32674892614322,1.6929727596389,18.6919088217015
"RI",4,50,0.5,9.27534445532008,0.0326632005196644,9.94,0.174568397720318,1,9.45880911185757,0.033147757535395,4.88,0.139667043601235,1,9.37379659736872,0.0326629844586555,5.56,0.0185619867253366,1,9.45066214009256,0.0327937097010082,6.2,0.223064338111545,1,9.48978488829736,0.0343110336591379,1,NA,1,9.26826946254884,0.0324004363260246,50,0.565009465732287,1,9.06553747464964,0.0317528535134588,50,1,1,0.190539649308731,2.05582768259664,0.00814697176501156,0.0862053012185227,0.0850125144888505,0.906916569031524,0.393271637207931,4.33809510255354
"RI",5,10,0.5,9.22723620177499,0.0354320257195638,6,0.403660007735576,1,9.51707721826789,0.0474529706659837,5.1,-3.32250273687297e-05,1,9.225436730153,0.0354207494083874,9.34,0.552885190239966,1,9.46086795865302,0.0468834668133855,2,-3.45254366912629e-05,1,9.46135452319287,0.0469292308594707,1,NA,1,9.22547225072141,0.0353938708080149,10,0.574747545000269,1,9.03899640723303,0.0300649162529877,10,1,1,0.29160496754648,3.16086764581267,0.0562092596148691,0.5941237089506,0.29164048811489,3.16126484464061,0.478080811034859,5.28909172540768
"RI",5,10,2.25,9.89463465131746,0.070041631877465,6,0.400434959256162,1,11.0467834914683,0.141378462472143,5.18,-5.48648247374912e-05,1,9.88637280695249,0.0695270330352736,9.34,0.557858058922829,1,10.9805892346338,0.141121627492364,2,-3.45254366912629e-05,1,10.9811345411418,0.141219566258767,1,NA,1,9.88650469201574,0.0695352619556008,10,0.574747545000269,1,9.03904012463103,0.0301315147854498,10,1,1,1.16027879945256,11.7359859282684,0.0661942568344998,0.602829733633214,1.16041068451581,11.7374764959274,2.00774336683727,22.2119089986806
"RI",5,20,0.5,9.25289373143821,0.0342893141917105,6.98,0.258286205436774,1,9.56001259530862,0.0409428846411217,4.88,-0.000100747510322847,1,9.25099033144076,0.0342399971760413,13.98,0.438036292386305,1,9.49719197233595,0.0416077254691407,2,2.62899722809749e-05,1,9.49711858598847,0.0416390852876291,1,NA,1,9.25042531756507,0.0342755565586165,20,0.569457397804223,1,9.04945641268914,0.032642070984532,20,1,1,0.309587277743551,3.34673560528829,0.0628206229726711,0.66146523262518,0.30902226386786,3.34042359570526,0.51055618261948,5.64184365707954
"RI",5,20,2.25,9.98466650650918,0.0558834965600432,6.98,0.272217489607333,1,11.2121049300759,0.112323383690961,5.26,-1.15014599424669e-05,1,9.9738204362788,0.0557572508877835,14.92,0.481928079018232,1,11.1425005947027,0.108855086944151,2,2.62899722809749e-05,1,11.1424020549469,0.108879253235632,1,NA,1,9.97225260625214,0.0556430990495949,20,0.569457397804223,1,9.05081151163021,0.0327044350199183,20,1,1,1.23985232382376,12.43302163291,0.0696043353732012,0.624674280082993,1.2382844937971,12.4153477767954,2.16129341844569,23.8795539567745
"RI",6,10,0.5,9.23457785011857,0.0375256718204869,6,0.401167783666277,1,10.6248275064264,0.0597523634605567,3.32,-9.78424664629895e-05,1,9.23249941607377,0.0374737743787021,9.32,0.554427351483598,1,9.47008395839754,0.0483849961483536,2,-3.19352513121669e-05,1,9.46979433211142,0.0484369434151174,1,NA,1,9.23247954072268,0.0374613715168123,10,0.574747545000269,1,9.04589368175435,0.0322197881605103,10,1,1,1.39234796570372,15.080975371376,1.15474354802886,12.1935935637075,1.39232809035263,15.0807276297098,1.57893382467205,17.4547024342854
"RI",6,10,2.25,9.89896768827215,0.071195140420559,6,0.402339321533133,1,12.3525451214024,0.156556869590432,3.52,-7.75966580744897e-05,1,9.89361525615079,0.070731720600723,9.44,0.563885409843564,1,10.9920491865325,0.142080661544034,2,-3.19352513121669e-05,1,10.991671272427,0.142116380943249,1,NA,1,9.89379809864458,0.0707595745049548,10,0.574747545000269,1,9.04590419186736,0.0322775889467999,10,1,1,2.45874702275782,24.8513967865855,1.3604959348699,12.3770910390101,2.45892986525161,24.8537041474592,3.30664092953504,36.554012284453
"RI",6,20,0.5,9.25692050789075,0.0334385166114018,7,0.265336689211245,1,10.6630659602145,0.0577295126630663,3.34,-9.30008527801827e-05,1,9.25445381043614,0.033442345144503,14.16,0.44715125662477,1,9.50197415226232,0.0409570306387883,2,-3.64158279821584e-05,1,9.50181493520706,0.0409523026941077,1,NA,1,9.25415343743742,0.0334468660337951,20,0.569457397804223,1,9.05334604401513,0.0317278141187536,20,1,1,1.40891252277708,15.2246505561207,1.16109180795218,12.2194797559593,1.40861214977836,15.2209106948039,1.60971991619937,17.7803864822278
"RI",6,20,2.25,9.9883387972426,0.0557805134318955,6.98,0.272077658773694,1,12.5444060006269,0.127286594770614,3.48,-0.000191846096394402,1,9.976580072899,0.0553930410288642,14.84,0.479408744384164,1,11.148893081739,0.10827246983853,2,-3.64158279821584e-05,1,11.1488380535178,0.108269312112807,1,NA,1,9.97547624379108,0.0552464231337604,20,0.569457397804223,1,9.05468007880022,0.0318045708203615,20,1,1,2.56892975683582,25.7524522544452,1.3955129188879,12.5170535644802,2.5678259277279,25.738538747394,3.48972592182668,38.5405767123368
"RI",7,10,0.5,9.22588733324525,0.0382400101260698,6,0.393964876804909,1,9.61423649294704,0.053114287965308,5.56,-3.04560358094345e-06,1,9.22434979202365,0.0383081869458373,9.42,0.557647467370517,1,9.46068910139943,0.0491090822743126,2,-6.83327115621782e-05,1,9.46068929436731,0.0491090812564218,1,NA,1,9.22439397321581,0.038289466538995,10,0.574747545000269,1,9.03667154847584,0.0330178038215214,10,1,1,0.38984251973123,4.22621280989501,0.15354739154761,1.62300430657738,0.389886700923389,4.22671201454792,0.577564944471199,6.39134598809905
"RI",7,10,2.25,9.89403407693835,0.0721621461620436,6,0.397994360772064,1,11.1608293607901,0.149254209445235,5.56,-0.000103694594112692,1,9.88695029720165,0.0717275593173738,9.38,0.561052779447045,1,10.9818854544003,0.142359901976446,2,-6.83327115621782e-05,1,10.9818856139904,0.142359871782264,1,NA,1,9.88698852093803,0.0717429760784418,10,0.574747545000269,1,9.03671041461009,0.0330765702628954,10,1,1,1.27384083985207,12.8840125297446,0.178943906389799,1.62944611954678,1.27387906358845,12.8844489483173,2.12411894618001,23.5054444452026
"RI",7,20,0.5,9.25373377721966,0.0327619873144292,7,0.262343709904927,1,9.62360480696853,0.0491553394574143,5.28,1.28935091412453e-05,1,9.2500345557037,0.0325539877673626,14.16,0.451471515680272,1,9.49643082669358,0.0400900442856346,2,3.69043865776498e-06,1,9.49643081593734,0.0400900693800696,1,NA,1,9.24999706882349,0.0326931307596069,20,0.569457397804223,1,9.04815674467664,0.0310502693419794,20,1,1,0.37360773814504,4.03900385443645,0.12717398027495,1.33917660851566,0.37357025126483,4.03858222383051,0.575448062291889,6.35983746225932
"RI",7,20,2.25,9.98520149949514,0.0555755956382686,7,0.272395273171415,1,11.2839916021785,0.11108398058333,5.46,0.000128297547514305,1,9.97420342945177,0.0547796029088301,15.02,0.483039023744578,1,11.1431687441982,0.107775342060168,2,3.69043865776498e-06,1,11.1431687534444,0.107775382197576,1,NA,1,9.97266089317403,0.054670350455052,20,0.569457397804223,1,9.04953377594189,0.0311275345373414,20,1,1,1.31133070900447,13.1492559814405,0.1408228579803,1.26375953925693,1.30978817272673,13.1317571572602,2.23445782623661,24.6914137408592
"RI",7,50,0.5,9.29622539347984,0.0328764020864539,10,0.180895314264681,1,9.63390435360264,0.0426708492107981,4.66,-9.26315994072883e-06,1,9.39206950496006,0.0334661629849149,5.52,0.0198629259129706,1,9.51489586978099,0.0351456195605544,2,-5.29399019563174e-05,1,9.51489614190141,0.0351456142284419,1,NA,1,9.285602139051,0.032853225405903,50,0.565009465732287,1,9.07670493974618,0.0318784758971286,50,1,1,0.348302214551639,3.75099222792283,0.11900848382165,1.2507597082551,0.241834848642579,2.57488350692958,0.557199413856459,6.13878513794721
"RI",8,10,0.5,9.31270935466197,0.0369438794262836,6,0.399137388511064,1,9.61306704488701,0.0549567247270313,5.08,0.000132344732209745,1,9.31098035990759,0.0370185071279124,9.42,0.553823776604325,1,9.558427625507,0.0473366725270425,2,1.15440349267755e-05,1,9.55375978873395,0.0473413577916528,1,NA,1,9.31089773842148,0.0370198939144143,10,0.574747545000269,1,9.12207367356149,0.032397963086095,10,1,1,0.302169306465531,3.24532945108642,0.0546394193800097,0.571636063176362,0.30208668497942,3.24441329809033,0.490993371325521,5.38247539864283
"RI",8,10,2.25,9.981480160732,0.0700328502243792,6,0.400042200757435,1,11.1265190468231,0.138753682674877,4.98,9.7134157321412e-05,1,9.97599612532517,0.0696288045204075,9.42,0.563122089297481,1,11.0935546821623,0.139954291266272,2,1.15440349267755e-05,1,11.0880069607103,0.140457975391971,1,NA,1,9.97628181992469,0.0696538438928014,10,0.574747545000269,1,9.12200693079607,0.0324335415550228,10,1,1,1.15023722689841,11.5297186633315,0.0329643646608009,0.297148800409364,1.15052292149793,11.5329126740256,2.00451211602703,21.9744638568488
"RI",8,20,0.5,9.29939051533975,0.035617662110514,7,0.262893231356436,1,9.60047657141145,0.0467938544151604,3.98,-1.28628693560224e-05,1,9.29718472821613,0.0356617005602728,14.06,0.448148504906819,1,9.54789212388279,0.0429733159677223,2,6.25105547606993e-06,1,9.54807081417355,0.0429842013980486,1,NA,1,9.29671837970306,0.0357412045898781,20,0.569457397804223,1,9.09695346094967,0.0341705101994317,20,1,1,0.30375819170839,3.26737004717241,0.0525844475286608,0.550744047444018,0.30329184319532,3.26219013670725,0.50352311046178,5.53507405114519
"RI",8,20,2.25,10.0296116223143,0.0568354204156622,7,0.274521446264052,1,11.2792559459451,0.113535550932598,4.08,-7.18626908505583e-05,1,10.0189843628267,0.0561533689402128,14.78,0.48010995120316,1,11.2051982366961,0.10989133546526,2,6.25105547606993e-06,1,11.2055043114059,0.109902232046622,1,NA,1,10.0181058523681,0.0561349733964249,20,0.569457397804223,1,9.09828330610903,0.0342343135357446,20,1,1,1.261150093577,12.5887080069022,0.0740577092489989,0.660922793908858,1.2602715831184,12.5788357130725,2.18097263983607,23.9712544274331
"RI",8,50,0.5,9.33568380278745,0.0364059242198425,9.98,0.177167103232089,1,9.57898598338438,0.0387694525910217,5.06,1.45841838435657e-05,1,9.43489445797751,0.0362399158286379,5.66,0.0206826410309802,1,9.55842124546288,0.0389004144247195,2,3.66176451381431e-05,1,9.55938684892835,0.0388351857839474,1,NA,1,9.32817546121204,0.0362581870463034,50,0.565009465732287,1,9.12056875333823,0.0348782461465185,50,1,1,0.250810522172339,2.6887414716334,0.0205647379215002,0.215147851233932,0.14409152540687,1.52721926088994,0.45841723004615,5.02619126552128
"RI",8,50,2.25,10.0964182185289,0.0481655138570965,9.98,0.17987727847918,1,11.2802225100963,0.0799606326808417,3.78,-5.88169523576188e-05,1,10.5368344609476,0.060436323859927,6.96,0.0273794792733664,1,11.2458722658686,0.0813180585394085,2,3.66176451381431e-05,1,11.248682654293,0.0809649106353318,1,NA,1,10.0808385983515,0.0480481842911374,50,0.565009465732287,1,9.12678811001793,0.0350342637446889,50,1,1,1.1993839117448,11.8976601008267,0.0343502442276993,0.305447575924833,0.743388049148699,7.05513645396916,2.15343440007837,23.5946575522519
"RI",9,10,0.5,9.29236346837165,0.0382987626933349,6,0.399137388511064,1,9.88589876536872,0.0700113033129181,4.84,-0.000114508160673207,1,9.29064735406437,0.0382845681928757,9.42,0.553823776604325,1,9.5289645643338,0.0491657872875824,2,-4.23233687222407e-05,1,9.52894552328778,0.049164180939794,1,NA,1,9.29058989916577,0.0382720970404873,10,0.574747545000269,1,9.10147675985236,0.0331338505325571,10,1,1,0.59530886620295,6.40765411738178,0.356934201034921,3.74578159699428,0.59525141130435,6.40699607486388,0.78442200551636,8.61862339721102
"RI",9,10,2.25,9.96294395530216,0.0714380501815886,6,0.400042200757435,1,11.5599058687777,0.157985934842762,4.3,9.35775900654174e-06,1,9.957401141417,0.0710094200576375,9.42,0.563122089297481,1,11.0600753136991,0.1424622257003,2,-4.23233687222407e-05,1,11.0597330688493,0.142381116660206,1,NA,1,9.95765020461892,0.071028998320278,10,0.574747545000269,1,9.101426951116,0.0331885555715108,10,1,1,1.60225566415878,16.090700428657,0.499830555078599,4.51923283433255,1.6025047273607,16.0936041905072,2.4584789176617,27.0120161472069
"RI",9,20,0.5,9.30641592365884,0.0352097315381693,7,0.262893231356436,1,10.0368154476801,0.0656480263824316,5.6,-0.00010895764677167,1,9.30423163781245,0.0352038512672892,14.06,0.448148504906819,1,9.55188264090056,0.0435960242760603,2,2.1733507199694e-05,1,9.55188528547397,0.0436002441486904,1,NA,1,9.30376787235505,0.0352617146581185,20,0.569457397804223,1,9.09711188660195,0.0336269135506935,20,1,1,0.733047575325051,7.87903981894482,0.48493280677954,5.07682961579834,0.73258380986765,7.87366263421931,0.939703561078151,10.3296911458474
"RI",9,20,2.25,10.0460711888781,0.0577142843528798,7,0.274521446264052,1,11.7998712043481,0.133626093151477,5.64,-9.13636893913377e-05,1,10.0357689233584,0.0570960543573269,14.78,0.48010995120316,1,11.2152524266098,0.111894255909834,2,2.1733507199694e-05,1,11.2151975203219,0.111894928477347,1,NA,1,10.0347566518491,0.0570724826644902,20,0.569457397804223,1,9.09843873943847,0.033702286084779,20,1,1,1.765114552499,17.5900085446889,0.584618777738301,5.21271172061371,1.7641022809897,17.5781476682243,2.70143246490963,29.6911650698915
